,1-IND,1-IND.Basis,1-ING,1-ING.Basis,1-MAT,1-MAT.Basis,1-BIO,1-BIO.Basis,1-FIS,1-FIS.Basis,1-KIM,1-KIM.Basis,1-EKO,1-EKO.Basis,1-GEO,1-GEO.Basis,1-SOS,1-SOS.Basis,1-BAS,1-BAS.Basis,1-AGM,1-AGM.Basis,1-PJO,1-PJO.Basis,1-SNB,1-SNB.Basis,2-IND,2-IND.Basis,2-ING,2-ING.Basis,2-MAT,2-MAT.Basis,2-BIO,2-BIO.Basis,2-FIS,2-FIS.Basis,2-KIM,2-KIM.Basis,2-EKO,2-EKO.Basis,2-GEO,2-GEO.Basis,2-SOS,2-SOS.Basis,2-BAS,2-BAS.Basis,2-AGM,2-AGM.Basis,2-PJO,2-PJO.Basis,2-SNB,2-SNB.Basis,3-IND,3-IND.Basis,3-ING,3-ING.Basis,3-MAT,3-MAT.Basis,3-BIO,3-BIO.Basis,3-FIS,3-FIS.Basis,3-KIM,3-KIM.Basis,3-BAS.Basis,3-AGM,3-AGM.Basis,3-PJO,3-PJO.Basis,3-SNB,3-SNB.Basis,4-IND,4-IND.Basis,4-ING,4-ING.Basis,4-MAT,4-MAT.Basis,4-BIO,4-BIO.Basis,4-FIS,4-FIS.Basis,4-KIM,4-KIM.Basis,4-AGM,4-AGM.Basis,4-PJO,4-PJO.Basis,4-SNB,4-SNB.Basis,5-IND,5-IND.Basis,5-ING,5-ING.Basis,5-MAT,5-MAT.Basis,5-BIO,5-BIO.Basis,5-FIS,5-FIS.Basis,5-KIM,5-KIM.Basis,5-AGM,5-AGM.Basis,5-PJO,5-PJO.Basis,5-SNB,5-SNB.Basis,jumlah_siswa_1_5,indeks_mapel_un_1_5,ranking_mapel_un_1_5,jumlah_siswa-1,indeks_mapel_un-1,ranking_mapel_un-1,jumlah_siswa-2,indeks_mapel_un-2,ranking_mapel_un-2,jumlah_siswa-3,indeks_mapel_un-3,ranking_mapel_un-3,jumlah_siswa-4,indeks_mapel_un-4,ranking_mapel_un-4,jumlah_siswa-5,indeks_mapel_un-5,gol_ukt,lulus_tpb,1-IND.Unit_JAM,1-IND.Unit_SKS,1-ING.Unit_JAM,1-ING.Unit_SKS,1-MAT.Unit_JAM,1-MAT.Unit_SKS,1-BIO.Unit_JAM,1-BIO.Unit_SKS,1-FIS.Unit_JAM,1-FIS.Unit_SKS,1-KIM.Unit_JAM,1-KIM.Unit_SKS,1-EKO.Unit_JAM,1-EKO.Unit_SKS,1-GEO.Unit_JAM,1-GEO.Unit_SKS,1-SOS.Unit_JAM,1-SOS.Unit_SKS,1-BAS.Unit_JAM,1-BAS.Unit_SKS,1-AGM.Unit_JAM,1-AGM.Unit_SKS,1-PJO.Unit_JAM,1-PJO.Unit_SKS,1-SNB.Unit_JAM,1-SNB.Unit_SKS,2-IND.Unit_JAM,2-IND.Unit_SKS,2-ING.Unit_JAM,2-ING.Unit_SKS,2-MAT.Unit_JAM,2-MAT.Unit_SKS,2-BIO.Unit_JAM,2-BIO.Unit_SKS,2-FIS.Unit_JAM,2-FIS.Unit_SKS,2-KIM.Unit_JAM,2-KIM.Unit_SKS,2-EKO.Unit_JAM,2-EKO.Unit_SKS,2-GEO.Unit_JAM,2-GEO.Unit_SKS,2-SOS.Unit_JAM,2-SOS.Unit_SKS,2-BAS.Unit_JAM,2-BAS.Unit_SKS,2-AGM.Unit_JAM,2-AGM.Unit_SKS,2-PJO.Unit_JAM,2-PJO.Unit_SKS,2-SNB.Unit_JAM,2-SNB.Unit_SKS,3-IND.Unit_JAM,3-IND.Unit_SKS,3-ING.Unit_JAM,3-ING.Unit_SKS,3-MAT.Unit_JAM,3-MAT.Unit_SKS,3-BIO.Unit_JAM,3-BIO.Unit_SKS,3-FIS.Unit_JAM,3-FIS.Unit_SKS,3-KIM.Unit_JAM,3-KIM.Unit_SKS,3-BAS.Unit_JAM,3-BAS.Unit_SKS,3-AGM.Unit_JAM,3-AGM.Unit_SKS,3-PJO.Unit_JAM,3-PJO.Unit_SKS,3-SNB.Unit_JAM,3-SNB.Unit_SKS,4-IND.Unit_JAM,4-IND.Unit_SKS,4-ING.Unit_JAM,4-ING.Unit_SKS,4-MAT.Unit_JAM,4-MAT.Unit_SKS,4-BIO.Unit_JAM,4-BIO.Unit_SKS,4-FIS.Unit_JAM,4-FIS.Unit_SKS,4-KIM.Unit_JAM,4-KIM.Unit_SKS,4-AGM.Unit_JAM,4-AGM.Unit_SKS,4-PJO.Unit_JAM,4-PJO.Unit_SKS,4-SNB.Unit_JAM,4-SNB.Unit_SKS,5-IND.Unit_JAM,5-IND.Unit_SKS,5-ING.Unit_JAM,5-ING.Unit_SKS,5-MAT.Unit_JAM,5-MAT.Unit_SKS,5-BIO.Unit_JAM,5-BIO.Unit_SKS,5-FIS.Unit_JAM,5-FIS.Unit_SKS,5-KIM.Unit_JAM,5-KIM.Unit_SKS,5-AGM.Unit_JAM,5-AGM.Unit_SKS,5-PJO.Unit_JAM,5-PJO.Unit_SKS,5-SNB.Unit_JAM,5-SNB.Unit_SKS,jenis_kelas-1_A,jenis_kelas-1_R,jenis_kelas-2_A,jenis_kelas-2_R,jenis_kelas-3_A,jenis_kelas-3_R,jenis_kelas-4_A,jenis_kelas-4_R,jenis_kelas-5_A,jenis_kelas-5_R,angkatan_2016,angkatan_2017,angkatan_2018,angkatan_2019
796,80.0,4.0,74.0,2.0,76.0,4.0,80.0,3.0,70.0,3.0,76.0,3.0,83.0,3.0,80.49503637833467,2.0,80.88620893007581,2.0,83.8223009623797,2.0,76.0,3.0,72.0,3.0,70.0,2.0,81.0,4.0,78.0,2.0,80.0,4.0,84.0,3.0,70.0,3.0,77.0,3.0,86.0,3.0,81.13684046692607,2.0,81.63009023789992,2.0,83.78247559893524,2.0,90.0,3.0,93.0,3.0,90.0,2.0,83.0,4.0,82.0,2.0,83.0,4.0,85.0,4.0,75.0,4.0,82.0,4.0,2.0,86.0,3.0,80.0,3.0,83.0,2.0,86.0,4.0,86.0,2.0,85.0,4.0,86.0,4.0,79.0,4.0,83.0,4.0,85.0,3.0,88.0,3.0,88.0,2.0,90.0,4.0,93.0,2.0,89.0,4.0,89.0,4.0,86.0,4.0,88.0,4.0,89.0,3.0,73.0,3.0,75.0,2.0,214,82.125,79.0,214.0,78.58,88.0,214.0,76.32,90.0,214.0,84.0,59.0,214.0,88.82,111.0,214.0,81.64,6,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1085,80.0,4.0,78.0,2.0,81.0,4.0,84.0,4.0,82.0,4.0,73.0,3.0,86.0,4.0,80.49503637833467,2.0,80.88620893007581,2.0,83.8223009623797,2.0,76.0,3.0,79.0,3.0,89.0,2.0,87.0,4.0,80.0,2.0,77.0,3.0,80.0,3.0,73.0,3.0,85.0,4.0,82.0,4.0,81.13684046692607,2.0,81.63009023789992,2.0,83.78247559893524,2.0,76.0,3.0,70.0,3.0,86.0,2.0,82.0,4.0,80.0,2.0,86.0,4.0,85.0,4.0,76.0,3.0,81.0,4.0,2.0,81.0,3.0,80.0,3.0,84.0,2.0,80.0,4.0,79.0,2.0,71.0,3.0,81.0,3.0,90.0,4.0,73.0,3.0,80.0,3.0,77.0,3.0,85.0,2.0,79.0,4.0,90.0,2.0,81.0,4.0,88.0,4.0,82.0,4.0,77.0,4.0,86.0,3.0,85.0,3.0,84.0,2.0,200,81.9,13.0,200.0,87.45,8.0,102.0,82.38995656018261,45.06608695652174,171.0,83.28671222212175,40.01826086956522,171.0,84.22898621844678,39.789703315881326,102.0,85.39811152867019,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
541,77.0,4.0,82.0,2.0,76.0,4.0,79.0,3.0,76.0,3.0,80.0,3.0,81.09686972255729,3.0,80.49503637833467,2.0,80.88620893007581,2.0,81.0,3.0,86.0,3.0,83.0,3.0,89.0,2.0,78.0,4.0,84.0,2.0,80.0,4.0,80.0,3.0,76.0,3.0,80.0,3.0,81.83089264173702,2.0,81.13684046692607,2.0,81.63009023789992,2.0,92.0,4.0,90.0,3.0,87.0,3.0,93.0,2.0,81.0,4.0,85.0,2.0,85.0,4.0,83.0,4.0,81.0,4.0,82.0,4.0,4.0,92.0,3.0,82.0,3.0,78.0,2.0,91.0,4.0,91.0,2.0,92.0,4.0,87.0,4.0,90.0,4.0,91.0,4.0,87.0,3.0,82.0,3.0,92.0,2.0,91.0,4.0,92.0,2.0,94.0,4.0,92.0,4.0,92.0,4.0,93.0,4.0,91.0,3.0,88.0,3.0,78.0,2.0,166,84.85576923,45.0,165.0,77.95,80.0,165.0,82.64,54.0,165.0,79.37,86.0,166.0,92.36,29.0,166.0,90.27,5,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1086,90.0,4.0,83.0,4.0,88.0,4.0,83.0,4.0,87.0,4.0,81.0,4.0,90.0,2.0,93.0,2.0,80.88620893007581,2.0,83.8223009623797,2.0,89.0,2.0,91.0,2.0,85.0,1.0,88.0,4.0,90.0,3.0,84.0,4.0,87.0,4.0,82.0,5.0,85.0,4.0,87.0,2.0,95.0,2.0,81.63009023789992,2.0,83.78247559893524,2.0,82.0,2.0,85.0,2.0,86.0,1.0,87.0,4.0,90.0,3.0,87.0,4.0,90.0,4.0,95.0,4.0,86.0,4.0,2.0,89.0,2.0,90.0,2.0,85.0,1.0,85.0,4.0,81.0,4.0,83.0,2.0,90.0,4.0,85.0,5.0,89.0,4.0,83.0,2.0,85.0,2.0,88.0,1.0,95.0,4.0,94.0,3.0,91.0,4.0,82.0,4.0,89.0,4.0,85.0,4.0,89.0,2.0,85.0,2.0,88.0,1.0,77,86.93,10.0,77.0,82.48,42.0,77.0,84.84,9.0,77.0,87.04,13.0,77.0,88.61,7.0,77.0,92.26,7,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1937,80.0,4.0,85.0,2.0,80.0,4.0,74.0,3.0,76.0,3.0,93.0,4.0,89.0,3.0,80.49503637833467,2.0,80.88620893007581,2.0,80.0,3.0,86.0,3.0,92.0,3.0,91.0,2.0,79.0,4.0,81.0,2.0,76.0,3.0,87.0,4.0,79.0,3.0,92.0,4.0,89.0,3.0,81.13684046692607,2.0,81.63009023789992,2.0,85.0,4.0,78.0,3.0,92.0,3.0,70.0,2.0,83.0,4.0,85.0,2.0,88.0,4.0,79.0,3.0,89.0,4.0,90.0,3.0,4.0,82.0,3.0,80.0,3.0,84.0,2.0,92.0,4.0,84.0,2.0,84.0,4.0,88.0,4.0,89.0,4.0,83.0,4.0,73.0,3.0,85.0,3.0,85.0,2.0,85.0,4.0,82.0,2.0,86.0,4.0,86.0,4.0,90.0,4.0,75.0,3.0,73.0,3.0,88.0,3.0,83.0,2.0,144,84.39,69.0,144.0,89.18,28.0,102.0,82.38995656018261,45.06608695652174,171.0,83.28671222212175,40.01826086956522,171.0,84.22898621844678,39.789703315881326,102.0,85.39811152867019,3,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1621,80.0,4.0,78.0,4.0,80.0,5.0,77.0,2.0,93.0,4.0,83.0,2.0,78.0,2.0,87.0,2.0,79.0,2.0,80.0,2.0,86.0,3.0,86.0,2.0,80.0,2.0,81.0,4.0,94.0,5.0,85.0,5.0,81.0,4.0,88.0,2.0,85.0,2.0,78.0,2.0,78.0,2.0,80.0,2.0,84.0,2.0,87.0,2.0,77.0,2.0,83.0,2.0,88.0,4.0,80.0,5.0,84.0,4.0,80.0,2.0,90.0,4.0,85.0,4.0,2.0,88.0,3.0,87.0,2.0,90.0,2.0,83.0,4.0,83.0,5.0,76.0,5.0,84.0,4.0,79.0,2.0,81.0,4.0,89.0,3.0,79.0,2.0,85.0,2.0,80.0,4.0,77.0,4.0,83.0,5.0,87.0,5.0,92.0,4.0,87.0,4.0,85.0,3.0,84.0,2.0,90.0,2.0,76,83.62,8.0,75.0,85.23,8.0,102.0,82.38995656018261,45.06608695652174,171.0,83.28671222212175,40.01826086956522,171.0,84.22898621844678,39.789703315881326,102.0,85.39811152867019,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
99,86.0,4.0,83.0,4.0,75.0,4.0,84.0,2.0,76.0,2.0,82.0,2.0,75.0,2.0,82.0,2.0,82.0,2.0,77.0,2.0,79.0,2.0,70.0,2.0,83.74089361702127,2.0,85.0,2.0,88.0,4.0,78.0,4.0,83.0,2.0,81.0,4.0,82.0,2.0,79.0,2.0,82.0,2.0,80.0,2.0,76.0,2.0,88.0,2.0,83.11771919068056,2.0,84.20352651048088,2.0,79.0,4.0,73.0,4.0,77.0,5.0,73.0,4.0,73.0,4.0,85.0,4.0,2.0,80.0,2.0,82.76968634686345,2.0,84.14376089663762,2.0,88.0,4.0,85.0,4.0,81.0,5.0,90.0,4.0,82.0,4.0,86.0,4.0,83.0,2.0,82.94431481481482,2.0,83.54646134506599,2.0,90.0,5.0,88.0,4.0,89.0,4.0,85.0,4.0,88.0,4.0,88.0,4.0,78.0,2.0,83.09599751398386,2.0,83.67524296675192,2.0,152,82.8468,79.0,151.0,81.11111111,68.0,152.0,82.66666667,92.0,152.0,76.68,123.0,152.0,85.16,64.0,152.0,88.08,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1881,83.0,4.0,87.0,4.0,97.0,6.0,90.0,2.0,87.0,2.0,88.0,2.0,89.0,2.0,83.0,1.0,90.0,2.0,83.8223009623797,2.0,89.0,2.0,83.0,2.0,86.0,2.0,85.0,4.0,82.0,4.0,95.0,6.0,92.0,2.0,78.0,2.0,90.0,5.0,89.0,2.0,84.0,1.0,93.0,2.0,83.78247559893524,2.0,89.0,2.0,88.0,2.0,89.0,2.0,83.0,4.0,83.0,4.0,78.0,4.0,88.0,5.0,84.0,6.0,85.0,2.0,2.0,86.0,2.0,89.0,2.0,90.0,2.0,89.0,4.0,91.0,4.0,87.0,4.0,85.0,5.0,84.0,6.0,89.0,5.0,86.0,2.0,83.0,2.0,85.0,2.0,82.0,4.0,90.0,4.0,92.0,6.0,86.0,5.0,89.0,6.0,90.0,5.0,83.0,2.0,82.0,2.0,81.0,2.0,156,87.35,12.0,275.0,82.11,38.0,277.0,85.67,20.0,155.0,88.43,5.0,155.0,87.9,8.0,155.0,89.87,4,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
601,80.0,4.0,76.0,4.0,80.0,4.0,79.0,2.0,75.0,3.0,80.0,3.0,78.0,3.0,80.0,2.0,78.0,3.0,94.0,2.0,95.0,2.0,76.0,2.0,80.0,2.0,76.0,4.0,77.0,4.0,82.0,4.0,80.0,2.0,80.0,3.0,84.0,3.0,78.0,3.0,79.0,2.0,80.0,3.0,77.0,2.0,83.0,2.0,90.0,2.0,92.0,2.0,86.0,4.0,82.0,4.0,85.0,5.0,84.0,5.0,86.0,5.0,85.0,5.0,2.0,75.0,2.0,83.0,2.0,85.0,2.0,88.0,4.0,85.0,4.0,89.0,5.0,87.0,5.0,89.0,5.0,90.0,5.0,86.0,2.0,79.0,2.0,80.0,2.0,93.0,4.0,91.0,4.0,94.0,5.0,92.0,5.0,95.0,5.0,95.0,5.0,78.0,2.0,85.0,2.0,87.0,2.0,187,85.59677419,21.0,187.0,93.43,25.0,316.0,78.35,16.0,338.0,79.6,40.0,185.0,84.71,17.0,186.0,88.11,4,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
481,80.0,4.0,79.0,2.0,73.77,4.0,73.81,3.0,72.41,3.0,78.67,3.0,80.88,3.0,75.13,3.0,80.88620893007581,2.0,83.8223009623797,2.0,88.0,3.0,79.0,3.0,76.8,2.0,80.14,4.0,80.12,2.0,79.37,4.0,79.47,3.0,75.99,3.0,76.8,3.0,80.28,3.0,78.86,3.0,81.63009023789992,2.0,83.78247559893524,2.0,79.67,3.0,76.52,3.0,85.88,2.0,80.2,4.0,82.45,2.0,80.64,4.0,79.45,4.0,80.0,4.0,80.48,4.0,2.0,86.7,3.0,80.0,3.0,86.0,2.0,81.35,4.0,82.0,2.0,80.8,4.0,77.0,4.0,81.53,4.0,82.05,4.0,85.2,3.0,78.6,3.0,86.26,2.0,85.0,4.0,84.0,2.0,84.0,4.0,82.0,4.0,83.0,4.0,79.0,4.0,80.4,3.0,79.0,3.0,79.4,2.0,154,79.86259615,64.0,151.0,78.69,70.0,154.0,80.36,51.0,154.0,80.68,74.0,154.0,82.73,68.0,151.0,76.2,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1775,76.0,4.0,81.0,4.0,91.0,4.0,84.0,4.0,83.0,5.0,80.0,3.0,83.0,3.0,78.0,2.0,79.0,3.0,81.0,2.0,82.0,2.0,85.0,2.0,82.0,2.0,83.0,4.0,85.0,4.0,82.0,4.0,81.0,2.0,80.0,3.0,87.0,5.0,83.0,3.0,80.0,2.0,80.0,3.0,88.0,2.0,88.0,2.0,82.0,2.0,78.0,2.0,86.0,4.0,80.0,4.0,85.0,4.0,82.0,5.0,78.0,3.0,81.0,4.0,2.0,78.0,2.0,78.0,2.0,86.0,2.0,92.0,4.0,87.0,4.0,82.0,4.0,84.0,5.0,87.0,5.0,83.0,4.0,84.0,2.0,78.0,2.0,80.0,2.0,78.0,4.0,78.0,4.0,84.0,4.0,81.0,2.0,84.0,5.0,77.0,3.0,92.0,2.0,84.0,2.0,89.0,2.0,212,83.02,94.0,370.0,78.55,90.0,102.0,82.38995656018261,45.06608695652174,171.0,83.28671222212175,40.01826086956522,171.0,84.22898621844678,39.789703315881326,102.0,85.39811152867019,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1612,88.0,4.0,87.0,4.0,86.0,4.0,84.0,5.0,85.0,5.0,84.0,5.0,81.0,3.0,94.0,2.0,79.0,2.0,85.0,2.0,83.0,2.0,79.0,2.0,92.0,2.0,85.0,4.0,85.0,4.0,81.0,4.0,80.0,2.0,86.0,5.0,85.0,2.0,79.0,3.0,86.0,2.0,94.0,2.0,80.0,2.0,83.0,2.0,86.0,2.0,87.0,2.0,86.0,4.0,84.0,4.0,82.0,4.0,87.0,5.0,81.0,3.0,79.0,2.0,2.0,83.0,2.0,87.0,2.0,88.0,2.0,92.0,4.0,84.0,4.0,90.0,4.0,85.0,5.0,85.0,5.0,85.0,5.0,92.0,2.0,90.0,2.0,90.0,2.0,93.0,4.0,83.0,4.0,87.0,4.0,83.0,2.0,82.0,3.0,81.0,5.0,79.0,2.0,85.0,2.0,87.0,2.0,209,85.08,83.0,209.0,85.78,124.0,102.0,82.38995656018261,45.06608695652174,171.0,83.28671222212175,40.01826086956522,171.0,84.22898621844678,39.789703315881326,102.0,85.39811152867019,6,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1924,89.0,4.0,82.0,4.0,93.0,4.0,87.0,4.0,85.0,4.0,85.0,4.0,80.0,2.0,80.0,1.0,78.0,2.0,85.0,2.0,78.0,2.0,75.0,2.0,81.0,2.0,85.0,4.0,84.0,4.0,87.0,4.0,85.0,4.0,84.0,2.0,92.0,4.0,80.0,2.0,79.0,1.0,77.0,2.0,80.0,2.0,88.0,2.0,87.0,2.0,85.0,2.0,91.0,4.0,91.0,4.0,92.0,4.0,89.0,4.0,82.0,2.0,82.0,2.0,2.0,79.0,2.0,85.0,3.0,78.0,2.0,82.0,4.0,87.0,4.0,88.0,4.0,82.0,2.0,87.0,4.0,83.0,2.0,86.0,2.0,86.0,3.0,83.0,2.0,92.0,2.0,86.0,4.0,90.0,4.0,82.0,2.0,86.0,4.0,88.0,4.0,85.0,2.0,78.0,2.0,79.0,2.0,100,86.96,26.0,203.0,83.11,47.0,102.0,82.38995656018261,45.06608695652174,171.0,83.28671222212175,40.01826086956522,171.0,84.22898621844678,39.789703315881326,102.0,85.39811152867019,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1978,82.0,4.0,85.0,2.0,88.0,4.0,80.0,4.0,83.0,4.0,80.0,3.0,82.0,4.0,80.49503637833467,2.0,80.88620893007581,2.0,80.0,3.0,80.0,3.0,85.0,3.0,80.0,2.0,83.0,4.0,77.0,2.0,82.0,4.0,80.0,3.0,81.0,4.0,80.0,4.0,86.0,4.0,81.13684046692607,2.0,81.63009023789992,2.0,79.0,3.0,83.0,3.0,83.0,3.0,86.0,2.0,80.0,4.0,86.0,2.0,88.0,3.0,81.0,4.0,80.0,3.0,78.0,4.0,2.0,89.0,3.0,85.0,3.0,80.0,2.0,84.0,4.0,80.0,2.0,83.0,4.0,77.0,3.0,83.0,3.0,80.0,3.0,84.0,3.0,81.0,3.0,84.0,2.0,84.0,4.0,85.0,2.0,84.0,4.0,80.0,4.0,83.0,4.0,77.0,4.0,78.0,3.0,84.0,3.0,78.0,2.0,237,81.37,57.0,232.0,80.64,63.0,102.0,82.38995656018261,45.06608695652174,171.0,83.28671222212175,40.01826086956522,171.0,84.22898621844678,39.789703315881326,102.0,85.39811152867019,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
